Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:3jONVnCbgVkVCNocvE07ZE,acb3beb7eea8419aa5eb0f86f6c70e9c,2022-12-07T04:09:48Z,3,god i love whatever dad!! this song is great and i've totally been depressed in bed vibing to this before... much love to whoever picked this one,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:530fRQoV097ACoxDlQDloU,acb3beb7eea8419aa5eb0f86f6c70e9c,2022-12-07T04:09:48Z,1,"these lyrics, damn",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5vXV6C3rjUeafxojbTL5yg,acb3beb7eea8419aa5eb0f86f6c70e9c,2022-12-07T04:09:48Z,0,"so weird to hear ""Sloop John B"" re-arranged in a modern context",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1J2WmkS1Z18AuDWZCgIC5K,548e2ca1e96e45c6904e24908b898046,2022-12-07T05:38:31Z,0,"not a cry song for me, but a damn classic",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4fHiTlddi9xuTBn38c4XcV,548e2ca1e96e45c6904e24908b898046,2022-12-07T05:38:31Z,1,"definitely would be an intense cry to this one, love the lyrics",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4r1AS456lSXXXv6aVpDT4e,548e2ca1e96e45c6904e24908b898046,2022-12-07T05:38:31Z,1,"if we meant it, if we tried :"")",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5A26Ys8OluDKJUpX36JJD6,548e2ca1e96e45c6904e24908b898046,2022-12-07T05:38:31Z,1,"this is the kind of soul-hitting sad i'm looking for. very Marika Hackman, We Slept at Last, amazing album, go listen to it.",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:79TCwUjcFGuGGjkG8y5hYa,548e2ca1e96e45c6904e24908b898046,2022-12-07T05:38:31Z,1,"ough that chord on ""body""",290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1J2WmkS1Z18AuDWZCgIC5K,e4cd40ede6844e749dc51450e0f4395e,2022-12-07T08:48:32Z,0,Would've got my 5th point! I remember this from the radio but never noticed how pretty it is 🥹,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1OrBPFs8yLkT02aLiloHQs,e4cd40ede6844e749dc51450e0f4395e,2022-12-07T08:48:32Z,1,I didn't have high hopes in the first minute but it builds so nicely! Jenny's such a powerful songwriter,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,e4cd40ede6844e749dc51450e0f4395e,2022-12-07T08:48:32Z,1,An exemplary acoustic ballad. You always feel big feelings but they're different every time depending on your mood,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:79TCwUjcFGuGGjkG8y5hYa,e4cd40ede6844e749dc51450e0f4395e,2022-12-07T08:48:32Z,2,Omg amazing pick 😍 this song hit me so hard in 2020 and I'm not even American 🤷‍♂️ The delivery of the album title at the end is so desperate and urgent. And that it was recorded pre pandemic but came out at exactly the right time (kinda like Best Life) ahhhhh,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1J2WmkS1Z18AuDWZCgIC5K,ea65eeeafbf649bb88da72b305ecda61,2022-12-07T14:52:42Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:33qZHFJnbQz3rKm50fSpDB,ea65eeeafbf649bb88da72b305ecda61,2022-12-07T14:52:42Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,ea65eeeafbf649bb88da72b305ecda61,2022-12-07T14:52:42Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4r1AS456lSXXXv6aVpDT4e,ea65eeeafbf649bb88da72b305ecda61,2022-12-07T14:52:42Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1OrBPFs8yLkT02aLiloHQs,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-07T22:34:21Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3jONVnCbgVkVCNocvE07ZE,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-07T22:34:21Z,1,this song never fails to hurt a bit,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:530fRQoV097ACoxDlQDloU,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-07T22:34:21Z,2,this song broke my heart,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1uQqpmQIPuwW5X4CwLZqeT,a5a8037c61b041dcbc06cec7b45298ef,2022-12-07T22:42:04Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:530fRQoV097ACoxDlQDloU,a5a8037c61b041dcbc06cec7b45298ef,2022-12-07T22:42:04Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5vXV6C3rjUeafxojbTL5yg,a5a8037c61b041dcbc06cec7b45298ef,2022-12-07T22:42:04Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:79TCwUjcFGuGGjkG8y5hYa,a5a8037c61b041dcbc06cec7b45298ef,2022-12-07T22:42:04Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1uQqpmQIPuwW5X4CwLZqeT,b643a86e41b543948d0ac55c17cbbc79,2022-12-07T23:22:01Z,2,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3jONVnCbgVkVCNocvE07ZE,b643a86e41b543948d0ac55c17cbbc79,2022-12-07T23:22:01Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:6Py8QOQ4I1286xM9KncPQ4,b643a86e41b543948d0ac55c17cbbc79,2022-12-07T23:22:01Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1J2WmkS1Z18AuDWZCgIC5K,087bd3bafb6c46978005ff21842919bd,2022-12-08T00:14:46Z,0,Love this song,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:33qZHFJnbQz3rKm50fSpDB,087bd3bafb6c46978005ff21842919bd,2022-12-08T00:14:46Z,1,made me think of something that’s been on my mind and then I teared up. Gg ,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,087bd3bafb6c46978005ff21842919bd,2022-12-08T00:14:46Z,2,Has made me cry before AND made me cry again smdh gg,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:530fRQoV097ACoxDlQDloU,087bd3bafb6c46978005ff21842919bd,2022-12-08T00:14:46Z,1,😭,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5TxeHsKmEvQAcS1TVKstn0,087bd3bafb6c46978005ff21842919bd,2022-12-08T00:14:46Z,0,Banger,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:0Brzu8MFxLwh3R57bImH2r,d3d51805b25740b198a8871732fe5910,2022-12-08T03:03:24Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3jONVnCbgVkVCNocvE07ZE,d3d51805b25740b198a8871732fe5910,2022-12-08T03:03:24Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4QDlcd4wAmmXXtKryfTxnO,d3d51805b25740b198a8871732fe5910,2022-12-08T03:03:24Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5A26Ys8OluDKJUpX36JJD6,d3d51805b25740b198a8871732fe5910,2022-12-08T03:03:24Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1J2WmkS1Z18AuDWZCgIC5K,77d8276c3aa54dbfb8507251fd889746,2022-12-10T04:30:39Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4QDlcd4wAmmXXtKryfTxnO,77d8276c3aa54dbfb8507251fd889746,2022-12-10T04:30:39Z,1,YEAH,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4r1AS456lSXXXv6aVpDT4e,77d8276c3aa54dbfb8507251fd889746,2022-12-10T04:30:39Z,1,I don't know what it is but I just love a dude who sounds pathetic.,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:530fRQoV097ACoxDlQDloU,77d8276c3aa54dbfb8507251fd889746,2022-12-10T04:30:39Z,1,I love to listen to music like this tbh. It reminds me of a lot of time feeling horrible pre-transition.,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1uQqpmQIPuwW5X4CwLZqeT,1bc86110e6c1492f87d243410ce2644f,2022-12-10T10:33:53Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4fHiTlddi9xuTBn38c4XcV,1bc86110e6c1492f87d243410ce2644f,2022-12-10T10:33:53Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:530fRQoV097ACoxDlQDloU,1bc86110e6c1492f87d243410ce2644f,2022-12-10T10:33:53Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5vXV6C3rjUeafxojbTL5yg,1bc86110e6c1492f87d243410ce2644f,2022-12-10T10:33:53Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1J2WmkS1Z18AuDWZCgIC5K,a279f32e317f4fefa873b60c91048487,2022-12-10T16:33:29Z,1,I gotta listen to more Regina Spektor,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1OrBPFs8yLkT02aLiloHQs,a279f32e317f4fefa873b60c91048487,2022-12-10T16:33:29Z,0,Classic crying song,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:33qZHFJnbQz3rKm50fSpDB,a279f32e317f4fefa873b60c91048487,2022-12-10T16:33:29Z,0,I liked the vibes a lot,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4fHiTlddi9xuTBn38c4XcV,a279f32e317f4fefa873b60c91048487,2022-12-10T16:33:29Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:4r1AS456lSXXXv6aVpDT4e,a279f32e317f4fefa873b60c91048487,2022-12-10T16:33:29Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5TxeHsKmEvQAcS1TVKstn0,a279f32e317f4fefa873b60c91048487,2022-12-10T16:33:29Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:1OrBPFs8yLkT02aLiloHQs,68df21f58fb348239e61e6dffdd70095,2022-12-10T17:20:11Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:3jONVnCbgVkVCNocvE07ZE,68df21f58fb348239e61e6dffdd70095,2022-12-10T17:20:11Z,2,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5TxeHsKmEvQAcS1TVKstn0,68df21f58fb348239e61e6dffdd70095,2022-12-10T17:20:11Z,1,,290d30e3826b41498c4e6e13c16b2a0f
spotify:track:5EhI8pJIJzUDnTlCLr3kL9,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,1,I want to be iconic enough that a dark wave band writes a song about me,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,0,this is absolutely fantastic…. Sorry… FANGtastic,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0JbSR8I4DB4UsACDOMUrGm,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,0,i don’t know how I feel about this one… does it bang? just a bit….. 🧍🏻,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0lkFIaMZUsku27L8jxNkeJ,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,1,yes… I love will wood,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,0,hayley williams is my mom,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:3rM10JnYLTVRFBqzMe9Q6Q,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,1,"hell yeah, Tally Hall has been one of my favs since middle school",bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4DGFToAlOEZC5WXVEEjWMZ,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,0,this and werewolf gimmick are *chefs kiss*,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4gJMuXlpVAPD5kh0gmyBXb,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,0,ayo…,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4Yrp0XlskLPSDStBxXIrKx,087bd3bafb6c46978005ff21842919bd,2022-12-12T03:31:25Z,1,"love BDG, was very tempted to submit his cover of Lay All Your Love On Me lol",bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4DGFToAlOEZC5WXVEEjWMZ,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-12T03:50:23Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:250RLekaiL1q9qZer975Eg,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-12T03:50:23Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-12T03:50:23Z,1,camp,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5aC8NErov1vJCSWe2Aetz3,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-12T03:50:23Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5EhI8pJIJzUDnTlCLr3kL9,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-12T05:25:14Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-12T05:25:14Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5aC8NErov1vJCSWe2Aetz3,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-12T05:25:14Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0lkFIaMZUsku27L8jxNkeJ,dabfe0d311ff4e03a85f9d1056769bdb,2022-12-12T05:25:14Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:3rM10JnYLTVRFBqzMe9Q6Q,acb3beb7eea8419aa5eb0f86f6c70e9c,2022-12-12T06:24:27Z,1,poppy :),bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5EhI8pJIJzUDnTlCLr3kL9,acb3beb7eea8419aa5eb0f86f6c70e9c,2022-12-12T06:24:27Z,2,classic groove,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5aC8NErov1vJCSWe2Aetz3,acb3beb7eea8419aa5eb0f86f6c70e9c,2022-12-12T06:24:27Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5aC8NErov1vJCSWe2Aetz3,72dc3963c08c4c86bb116294efd691d4,2022-12-12T14:07:36Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,72dc3963c08c4c86bb116294efd691d4,2022-12-12T14:07:36Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0lkFIaMZUsku27L8jxNkeJ,72dc3963c08c4c86bb116294efd691d4,2022-12-12T14:07:36Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:42QgqCf7SdjM3fu6pOAnkW,72dc3963c08c4c86bb116294efd691d4,2022-12-12T14:07:36Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4Yrp0XlskLPSDStBxXIrKx,ea65eeeafbf649bb88da72b305ecda61,2022-12-12T22:06:47Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5EhI8pJIJzUDnTlCLr3kL9,ea65eeeafbf649bb88da72b305ecda61,2022-12-12T22:06:47Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4DGFToAlOEZC5WXVEEjWMZ,ea65eeeafbf649bb88da72b305ecda61,2022-12-12T22:06:47Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1s9qbMuPFgwHUClP5cnbS8,ea65eeeafbf649bb88da72b305ecda61,2022-12-12T22:06:47Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0lkFIaMZUsku27L8jxNkeJ,b643a86e41b543948d0ac55c17cbbc79,2022-12-12T23:49:11Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4gJMuXlpVAPD5kh0gmyBXb,b643a86e41b543948d0ac55c17cbbc79,2022-12-12T23:49:11Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:250RLekaiL1q9qZer975Eg,b643a86e41b543948d0ac55c17cbbc79,2022-12-12T23:49:11Z,2,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1s9qbMuPFgwHUClP5cnbS8,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-13T00:29:12Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:3rM10JnYLTVRFBqzMe9Q6Q,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-13T00:29:12Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5Lf3aETBALpxKLu6npD006,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-13T00:29:12Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-13T00:29:12Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0JbSR8I4DB4UsACDOMUrGm,1bc86110e6c1492f87d243410ce2644f,2022-12-13T12:48:30Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:3rM10JnYLTVRFBqzMe9Q6Q,1bc86110e6c1492f87d243410ce2644f,2022-12-13T12:48:30Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5EhI8pJIJzUDnTlCLr3kL9,1bc86110e6c1492f87d243410ce2644f,2022-12-13T12:48:30Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,1bc86110e6c1492f87d243410ce2644f,2022-12-13T12:48:30Z,1,Fav this round! ,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0lkFIaMZUsku27L8jxNkeJ,d3d51805b25740b198a8871732fe5910,2022-12-13T21:48:48Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5EhI8pJIJzUDnTlCLr3kL9,d3d51805b25740b198a8871732fe5910,2022-12-13T21:48:48Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4DGFToAlOEZC5WXVEEjWMZ,d3d51805b25740b198a8871732fe5910,2022-12-13T21:48:48Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,d3d51805b25740b198a8871732fe5910,2022-12-13T21:48:48Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1s9qbMuPFgwHUClP5cnbS8,a5a8037c61b041dcbc06cec7b45298ef,2022-12-15T04:09:44Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:67UtUGZQwIJ2fM3bbIw46s,a5a8037c61b041dcbc06cec7b45298ef,2022-12-15T04:09:44Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4gJMuXlpVAPD5kh0gmyBXb,a5a8037c61b041dcbc06cec7b45298ef,2022-12-15T04:09:44Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4DGFToAlOEZC5WXVEEjWMZ,a5a8037c61b041dcbc06cec7b45298ef,2022-12-15T04:09:44Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0JbSR8I4DB4UsACDOMUrGm,68df21f58fb348239e61e6dffdd70095,2022-12-16T12:51:57Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:250RLekaiL1q9qZer975Eg,68df21f58fb348239e61e6dffdd70095,2022-12-16T12:51:57Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1ZLtE9tSJdaUiIJ9YoKHQe,68df21f58fb348239e61e6dffdd70095,2022-12-16T12:51:57Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1s9qbMuPFgwHUClP5cnbS8,68df21f58fb348239e61e6dffdd70095,2022-12-16T12:51:57Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4Yrp0XlskLPSDStBxXIrKx,a279f32e317f4fefa873b60c91048487,2022-12-16T19:30:46Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,a279f32e317f4fefa873b60c91048487,2022-12-16T19:30:46Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:67UtUGZQwIJ2fM3bbIw46s,a279f32e317f4fefa873b60c91048487,2022-12-16T19:30:46Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4gJMuXlpVAPD5kh0gmyBXb,a279f32e317f4fefa873b60c91048487,2022-12-16T19:30:46Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:5aC8NErov1vJCSWe2Aetz3,77d8276c3aa54dbfb8507251fd889746,2022-12-16T20:44:45Z,1,if I remember correctly I don't really like this band but I like this song!,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:76L3MR7NMLg4Po6EZ4jH4s,77d8276c3aa54dbfb8507251fd889746,2022-12-16T20:44:45Z,1,whatever type of pop this is considered: big fan,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,77d8276c3aa54dbfb8507251fd889746,2022-12-16T20:44:45Z,1,i simply love 2 see danny brown on one of these,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:1s9qbMuPFgwHUClP5cnbS8,77d8276c3aa54dbfb8507251fd889746,2022-12-16T20:44:45Z,1,I love Ramshackle Glory and this album actually lol.,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0lkFIaMZUsku27L8jxNkeJ,e4cd40ede6844e749dc51450e0f4395e,2022-12-17T01:36:02Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6OWxkLVuhA9RifMEOSmoyS,e4cd40ede6844e749dc51450e0f4395e,2022-12-17T01:36:02Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:4Yrp0XlskLPSDStBxXIrKx,e4cd40ede6844e749dc51450e0f4395e,2022-12-17T01:36:02Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:0JbSR8I4DB4UsACDOMUrGm,e4cd40ede6844e749dc51450e0f4395e,2022-12-17T01:36:02Z,1,,bf6bbc47a0b24288b70881ee4509fa93
spotify:track:6jutIFWdoSkthCtcltI3aA,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-19T19:20:05Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:6zCwrzGju2ipaI93VwpMar,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-19T19:20:05Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:3rE6S6cZhOPWd0UNoBrYVQ,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-19T19:20:05Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:28d5okXqoHXiECaSVPYHRV,e2da4cbaa7ef4014bf4429ee89f716db,2022-12-19T19:20:05Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:3yyTeI6fRHn6KBYNwuXueP,72dc3963c08c4c86bb116294efd691d4,2022-12-19T19:37:23Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:6zCwrzGju2ipaI93VwpMar,72dc3963c08c4c86bb116294efd691d4,2022-12-19T19:37:23Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:39nCzhrhKsvKoUfKdZoHp9,72dc3963c08c4c86bb116294efd691d4,2022-12-19T19:37:23Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:6jutIFWdoSkthCtcltI3aA,72dc3963c08c4c86bb116294efd691d4,2022-12-19T19:37:23Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:4CiblEX42NUvXKI3zNTyr5,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-20T00:11:16Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:6zCwrzGju2ipaI93VwpMar,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-20T00:11:16Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:28d5okXqoHXiECaSVPYHRV,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-20T00:11:16Z,1,HELL YEAH THREE MONTHLY LISTENERS.  I almost submitted one with 13 but even that would have lost to this!  Also song good,0d814072f57748c8b5ff2f2925115d06
spotify:track:5NASCr96sx457F3Z3PT1Ij,9bb7a6f84baf47d9aaaa374a51b51e0e,2022-12-20T00:11:16Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:5NASCr96sx457F3Z3PT1Ij,b03d73d1614b44b6a6b988282e5fecde,2022-12-20T03:51:36Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:3yyTeI6fRHn6KBYNwuXueP,b03d73d1614b44b6a6b988282e5fecde,2022-12-20T03:51:36Z,2,This one went straight to my Spotify library,0d814072f57748c8b5ff2f2925115d06
spotify:track:4rkPr0cJjoBw9VKt5QTJIz,b03d73d1614b44b6a6b988282e5fecde,2022-12-20T03:51:36Z,1,Is that a kora?,0d814072f57748c8b5ff2f2925115d06
spotify:track:4cFZD1HJ0C5RUUZhiCvR0V,68df21f58fb348239e61e6dffdd70095,2022-12-20T17:54:04Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:5NASCr96sx457F3Z3PT1Ij,68df21f58fb348239e61e6dffdd70095,2022-12-20T17:54:04Z,1,,0d814072f57748c8b5ff2f2925115d06
spotify:track:6jutIFWdoSkthCtcltI3aA,68df21f58fb348239e61e6dffdd70095,2022-12-20T17:54:04Z,1,,0d814072f57748c8b5ff2f2925115d06
